Song_Id,Track Name,Artist_name,URL,StateID,GenreID,StateID,song_length
5069,Baila Conmigo,Juan Magán,https://open.spotify.com/track/772io14jrMTxGJbijtDccQ,,6,48,275481
5070,Una y otra vez,Manuel Medrano,https://open.spotify.com/track/0bK3jxkbq5cDKWr68KtO8G,,9,1,343377
5071,Hymn For The Weekend - Seeb Remix,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,,6,42,215771
5072,Cheap Thrills,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,,2,11,311693
5073,Hasta el Amanecer,Nicky Jam,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,,2,33,178974
5074,Enamorándonos,Cabas,https://open.spotify.com/track/0aywfeIr0tmhLZJxzqOhzP,,8,5,225790
5075,Gyal You A Party Animal,Charly Black,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b,,4,10,250961
5076,Cake By The Ocean,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,,5,10,185480
5077,Hasta Que Se Seque el Malecón - Remix,Jacob Forever,https://open.spotify.com/track/6sMPwcpYtxm1mlgYbp1B0t,,5,10,204016
5078,Mi Tesoro (feat. Nicky Jam),Zion & Lennox,https://open.spotify.com/track/5HABnFSYvl6mTmg8nSdzHa,,4,5,379228
5079,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC,,2,31,184171
5080,Ya Me Enteré,Reik,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,,1,42,188969
5081,La Rompe Corazones,Daddy Yankee,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,,3,32,261955
5082,Thinking Out Loud,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,,9,42,216816
5083,This Is What You Came For,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,,8,42,193097
5084,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0,,8,19,282726
5085,Dueles,Jesse & Joy,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P,,5,10,352339
5086,Quisiera,CNCO,https://open.spotify.com/track/4iPV0gcc8keTFl6qxqP73M,,8,34,232280
5087,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,,2,5,254145
5088,Que Raro,Feid,https://open.spotify.com/track/3kg9JvQe6QJFKUQCN1oIQz,,10,35,116564
5089,Stressed Out,Twenty One Pilots,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,,7,47,188038
5090,Por Fin Te Encontré,Cali Y El Dandee,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,,9,24,255861
5091,Ruleta Rusa,Kevin Roldan,https://open.spotify.com/track/77KHmKnBmVGTjRCeMVXpWH,,10,36,188499
5092,Ride,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,,7,11,232896
5093,Alone,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,,10,5,185852
5094,Encantadora - Remix,Yandel,https://open.spotify.com/track/0EpFfFZpCuqYFzHvxOtrZS,,7,10,201665
5095,Shed a Light,Robin Schulz,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,,9,2,99761
5096,Lumbra,Cali Y El Dandee,https://open.spotify.com/track/6VHdcVbiKLYYOcMbIqBcuK,,4,18,200933
5097,By Your Side,Jonas Blue,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,,1,4,206889
5098,Love Yourself,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,,6,39,274877
5099,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,,5,36,248790
5100,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,https://open.spotify.com/track/4COGASZEbAxmH6k5gYMo6G,,3,42,213106
5101,Ya No Me Duele Más - Remix,Silvestre Dangond,https://open.spotify.com/track/4CTjql34LKCJy5WOSgEhvA,,2,35,103468
5102,Qué Gano Olvidándote - Versión Urbana,Reik,https://open.spotify.com/track/3H179O48ynsu9q8LOnFQZY,,9,39,90743
5103,Llegaste tú (feat. Reykon),Sofia Reyes,https://open.spotify.com/track/79Bm3DTEYuQsDpUVHbSRsL,,7,34,123203
5104,El Chisme,Reykon,https://open.spotify.com/track/4VXejnj5WgM6H72ct2fSgQ,,4,10,231235
5105,Mercy,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,,7,2,249242
5106,Desde Que Estamos Juntos,Melendi,https://open.spotify.com/track/66VmioeXL4i1TCfHIO8R9t,,10,22,316499
5107,Corazon De Seda (feat. Ozuna),Klasico,https://open.spotify.com/track/0uRHot8ml8U8cYVwwzMwNT,,2,42,220786
5108,Me Ama Me Odia,Ozuna,https://open.spotify.com/track/6041gM9Th1ViQcnzkIxnuv,,8,5,300188
5109,Acércate (feat. Nicky Jam) - Remix,De La Ghetto,https://open.spotify.com/track/35OC6rMxa8lJi8eDiUVShS,,2,35,178607
5110,Starving,Hailee Steinfeld,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,,1,3,178236
5111,Fake Love,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,,1,34,215562
5112,De Pies a Cabeza,Maná,https://open.spotify.com/track/2CkHE54EH44Qj945ynQRw7,,6,5,262478
5113,Quiero Que Vuelvas,Alejandro Fernandez,https://open.spotify.com/track/2Zw7rSucHm0MIph9gmNiSn,,10,10,209861
5114,Te Busco (feat. Nicky Jam),Cosculluela,https://open.spotify.com/track/6wHm04cn5HxK6pE2ITEdUS,,2,13,199830
5115,Bad Things (with Camila Cabello),Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,,6,6,238863
5116,Work from Home,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,,8,2,177005
5117,Para Enamorarte,CNCO,https://open.spotify.com/track/3B21fRFqPLmTd9zAlK0I8A,,4,2,245620
5118,Solo Dance,Martin Jensen,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,,6,47,233314
5119,The Greatest,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,,5,15,366759
5120,Trumpets,Sak Noel & Salvi,https://open.spotify.com/track/5dH7o4TP3HYLvCjo4QAhhv,,10,10,180828
5121,Me llamas,Piso 21,https://open.spotify.com/track/3jpqMaJREkmVDYlRvW1qWC,,10,42,147516
5122,Perfect Strangers,Jonas Blue,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,,3,44,281495
5123,All We Know,The Chainsmokers,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,,5,38,165558
5124,El Perdedor - The Remix,Maluma,https://open.spotify.com/track/4QsPTKvdpgkA7mBAvclZTa,,7,31,258011
5125,Middle,DJ Snake,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,,9,42,182752
5126,Sugar,Maroon 5,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,,6,21,47438
5127,Hello,Karol G,https://open.spotify.com/track/1PGENMzwUy16wlpZiuLS65,,10,34,186874
5128,Amor y dolor,Carlos Baute,https://open.spotify.com/track/4efQTJSX6Jca1hHZNi74Zd,,10,27,225698
5129,Nunca Me Olvides,Yandel,https://open.spotify.com/track/27ebni0DfbT5Owz6W42HP8,,7,34,226638
5130,The Scientist,Coldplay,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,,3,17,217292
5131,Sin Contrato,Maluma,https://open.spotify.com/track/09S64DUkxIX9EwIaULu6yN,,5,19,205662
5132,Work,Rihanna,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,,2,44,305475
5133,Afuera del planeta,Manuel Medrano,https://open.spotify.com/track/71t9GoojGIMZLySI6imKFY,,9,36,200594
5134,Black Beatles,Rae Sremmurd,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,,10,34,274259
5135,All Night,The Vamps,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,,5,35,135209
5136,Sorry,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,,10,19,498625
5137,Would I Lie To You - Radio Edit,David Guetta,https://open.spotify.com/track/4PdJSsESm34djLfBde9Pr2,,1,37,223817
5138,Se Acabó,Sanluis,https://open.spotify.com/track/7BHNaG7YZHjGbAAqIHQzNf,,2,44,234266
5139,El Chisme (feat. J Alvarez & Kevin Roldan) - Remix,Reykon,https://open.spotify.com/track/58EQDn2K9Gyj68YIckOLrN,,9,44,239808
5140,Pumped Up Kicks,Foster The People,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,,9,29,340845
5141,El Perdedor,Maluma,https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O,,2,8,195976
5142,Locuras contigo,Rombai,https://open.spotify.com/track/5jMvnSyOgGY8JpvHqeyVOg,,3,5,237087
5143,Encantadora,Yandel,https://open.spotify.com/track/7LABrQFfRYcZUqUwng0Heb,,3,5,246360
5144,Sofia,Alvaro Soler,https://open.spotify.com/track/1VoHrSS3QQ6TbpabLrFiYb,,5,20,283376
5145,Lean On (feat. MØ & DJ Snake),Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,,8,7,184737
5146,Al Filo de Tu Amor,Carlos Vives,https://open.spotify.com/track/77a9893yxuz36cBUmBzA8E,,9,5,127268
5147,Cuando Se Pone a Bailar,Rombai,https://open.spotify.com/track/1MpKZi1zTXpERKwxmOu1PH,,5,11,196963
5148,All of Me,John Legend,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,,9,17,242858
5149,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",De La Ghetto,https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma,,5,18,181498
5150,Bajito,Jencarlos,https://open.spotify.com/track/2q5VkfuJpCHJiFkMqNsenl,,9,20,4025318
5151,Quédate,Manuel Medrano,https://open.spotify.com/track/5XXxxfDWGvI6OaXPEniklV,,6,10,225175
5152,I Would Like,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,,2,34,228048
5153,Ya No Me Duele Más,Silvestre Dangond,https://open.spotify.com/track/4JnJ9ACXmtLkpH61ZvFSaM,,6,34,250148
5154,Superhéroe,Nicky Jam,https://open.spotify.com/track/5o35aPa2xPLLC3rw7Hoc83,,7,5,204068
5155,Too Good,Drake,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,,9,11,279327
5156,Scars To Your Beautiful,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,,4,43,362266
5157,Me Reclama,Mambo Kingz,https://open.spotify.com/track/4ojwGTehgBRAg52jbFgzJg,,5,34,216894
5158,El Perdón,Nicky Jam,https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr,,1,34,266193
5159,Tu jardín con enanitos,Melendi,https://open.spotify.com/track/6yCjU5j6YHbux2VQCBTTE1,,6,48,297168
5160,Caminar de Tu Mano,Río Roma,https://open.spotify.com/track/7cCRlUf8ayOJtTlWN7g8Ni,,6,19,237827
5161,Me Voy Enamorando - Remix,Chino & Nacho,https://open.spotify.com/track/0nfBKG11Wv2bK8cPjMU5VB,,2,8,216177
5162,Obsesionado,Farruko,https://open.spotify.com/track/5Jt4zdXTd9y1zxihiNYQI1,,10,35,256104
5163,Caraluna,Bacilos,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums,,1,1,230922
5164,La Bicicleta - Remix,Carlos Vives,https://open.spotify.com/track/7IRuf7FrdQvOGs0g9mSNGr,,8,42,269557
5165,Noche Loca,Marama,https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD,,3,10,206053
5166,Stitches,Shawn Mendes,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,,6,42,154340
5167,Love Me Now,John Legend,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,,9,34,273554
5168,Llegaste Tú,Luis Fonsi,https://open.spotify.com/track/7cvw9YXDn35Ra6xCrIqVNZ,,4,34,288235
5169,Vente Pa' Ca - Urban Remix,Ricky Martin,https://open.spotify.com/track/3pI6VigoXHkcL3VYLJfBhq,,3,19,328051
5170,Materialista,Silvestre Dangond,https://open.spotify.com/track/3jqSBJ8I20iUN0Bw8NA5xQ,,4,31,198020
5171,Creo en Ti,Reik,https://open.spotify.com/track/0xXhgLXfEHnWJHVgRvFvdn,,8,5,147722
5172,Now and Later,Sage The Gemini,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,,4,4,253736
5173,Pa Que Me Invitan - Spanglish Version,Jencarlos,https://open.spotify.com/track/2VRssqds7rRNb4eaG9FaY8,,9,10,208805
5174,Por el Momento,Nicky Jam,https://open.spotify.com/track/1GZZELGFwWsi2oLE1v1eyQ,,3,32,200573
5175,Pa Ti,Bad Bunny,https://open.spotify.com/track/17nOaHsTn06jxuU9NpHuFU,,8,29,273031
5176,Si Ella Quisiera - Remix,Justin Quiles,https://open.spotify.com/track/0A2h9QjoPdbVwa9LFiijqM,,6,27,213344
5177,Un Polvo,Maluma,https://open.spotify.com/track/01vHGJRvJ6EZW9KO8NtZpi,,8,42,213112
5178,Ginza,J Balvin,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw,,10,42,286484
5179,Can't Feel My Face,The Weeknd,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm,,8,35,242938
5180,Counting Stars,OneRepublic,https://open.spotify.com/track/5edBgVtRD0fvWk140Sl21T,,1,42,271882
5181,Nota de Amor,Wisin,https://open.spotify.com/track/4YW2Fr25fHwUt6qgvM1iE1,,7,27,250775
5182,Caile (feat. Zion & De La Ghetto),Revol,https://open.spotify.com/track/626rYyBfeAeleh1F5t4B70,,3,10,174149
5183,The Greatest,Sia,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,,5,10,33750
5184,I Got You,Bebe Rexha,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,,9,42,151115
5185,Bohemian Rhapsody - Remastered 2011,Queen,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,,2,42,216920
5186,Hello,Adele,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,,1,31,139911
5187,Firestone,Kygo,https://open.spotify.com/track/1I8tHoNBFTuoJAlh4hfVVE,,7,42,242207
5188,Otra Copa (feat. Farruko),Justin Quiles,https://open.spotify.com/track/5KX51uLJYo1S1MmITG7lHD,,5,23,228205
5189,She Will Be Loved - Radio Mix,Maroon 5,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16,,4,19,268068
5190,A Thousand Years,Christina Perri,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl,,1,11,237191
5191,Bailar - Radio Edit,Deorro,https://open.spotify.com/track/1HCw8XKtTgWWU3JlEUR0qQ,,2,6,196963
5192,Hasta la Raíz,Natalia Lafourcade,https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf,,5,23,230992
5193,Stole the Show,Kygo,https://open.spotify.com/track/5masKPHeAOVNgxdLebIcK7,,2,26,179908
5194,Quiero Que Sepas,Juan Magán,https://open.spotify.com/track/0fm7fJ4aZv6Wx0klIcyXPz,,2,39,308825
5195,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,,4,42,187977
5196,Sugar (feat. Francesco Yates),Robin Schulz,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,,1,34,190032
5197,Privado,Rvssian,https://open.spotify.com/track/11zRKpjEZwmcBBBGzB4pMn,,8,5,213995
5198,Destino o Casualidad,Melendi,https://open.spotify.com/track/3NaEzk0OFnezhFFGqZNyYz,,6,11,63390
5199,When I Was Your Man,Bruno Mars,https://open.spotify.com/track/0B7wvvmu9EISAwZnOpjhNI,,3,6,111908
5200,Fast Car,Jonas Blue,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,,8,46,210837
5201,Despacito (Featuring Daddy Yankee),Luis Fonsi,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,,6,46,199436
5202,Reggaetón Lento (Bailemos),CNCO,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,,5,18,229146
5203,Shape of You,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,,4,4,333949
5204,Chantaje,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,,9,6,226638
5205,Otra Vez (feat. J Balvin),Zion & Lennox,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,,2,10,227184
5206,El Amante,Nicky Jam,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs,,9,10,269444
5207,Vacaciones,Wisin,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,,7,34,259552
5208,Safari,J Balvin,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,,8,5,269165
5209,Ay Mi Dios,IAmChino,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,,8,5,369243
5210,Vente Pa' Ca,Ricky Martin,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,,1,46,231862
5211,Traicionera,Sebastian Yatra,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,,9,46,299537
5212,Let Me Love You,DJ Snake,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,,4,5,96873
5213,Me Llamas (feat. Maluma) - Remix,Piso 21,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,,3,5,483369
5214,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,,9,16,248639
5215,Dile Que Tu Me Quieres,Ozuna,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,,3,34,217966
5216,Chillax,Farruko,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,,9,2,188065
5217,Don't Wanna Know,Maroon 5,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,,6,10,153443
5218,Closer,The Chainsmokers,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,,10,19,294008
5219,Andas En Mi Cabeza,Chino & Nacho,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,,6,10,330791
5220,One Dance,Drake,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,,2,34,216990
5221,Starboy,The Weeknd,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,,6,41,164490
5222,Me Rehúso,Danny Ocean,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,,2,11,253074
5223,My Way,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,,5,5,167230
5224,La Bicicleta,Carlos Vives,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,,9,31,221750
5225,Bailame Despacio,Xantos,https://open.spotify.com/track/4OaTpLJIa2harufGxfOPUu,,10,31,240065
5226,24K Magic,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,,5,17,268260
5227,Cuatro Babys,Maluma,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,,10,6,273995
5228,Paris,The Chainsmokers,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,,8,34,134211
5229,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,,7,23,329351
5230,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,,9,10,216607
5231,Shaky Shaky,Daddy Yankee,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,,2,23,195813
5232,I Feel It Coming,The Weeknd,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,,7,11,182415
5233,Te Quiero Pa´Mi,Don Omar,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,,3,27,203284
5234,Gyal You A Party Animal - Remix,Charly Black,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,,3,36,235171
5235,In the Name of Love,Martin Garrix,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,,6,11,209861
5236,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,,4,42,266332
5237,Cold Water (feat. Justin Bieber & MØ),Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,,9,22,291683
5238,Fuego,Juanes,https://open.spotify.com/track/0mwPE0lPOgnWf2bo14xedJ,,5,6,280973
5239,Borro Cassette,Maluma,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,,9,5,350992
5240,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,,3,35,143804
5241,Just Hold On,Steve Aoki,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,,2,34,229459
5242,Side To Side,Ariana Grande,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,,10,15,323593
5243,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F,,3,41,190040
5244,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,,1,20,227694
5245,Traicionera - Remix,Sebastian Yatra,https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We,,9,5,252215
5246,Desde Esa Noche,Thalía,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,,1,32,196466
5247,Castle on the Hill,Ed Sheeran,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,,8,33,197880
5248,DUELE EL CORAZON,Enrique Iglesias,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,,3,10,145345
5249,Hear Me Now,Alok,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,,8,38,236887
5250,Treat You Better,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,,7,4,251472
5251,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,,8,1,239211
5252,Manicomio,Cosculluela,https://open.spotify.com/track/3n58u3LOFw8mITLvfPvQBz,,4,16,198205
5253,Ando buscando,Carlos Baute,https://open.spotify.com/track/7BwJtE8KSbCQKOCTIAY3jX,,7,5,285466
5254,Soy Peor,Bad Bunny,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,,2,8,212091
5255,Bajo el agua,Manuel Medrano,https://open.spotify.com/track/5QSYWruQQ7kBCHScI4xJ9g,,2,13,240013
5256,Bobo,J Balvin,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,,3,29,303903
5257,Call On Me - Ryan Riback Extended Remix,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,,9,42,299445
5258,Don't Let Me Down,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,,5,35,51548
5259,La Gozadera,Gente De Zona,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,,5,23,285387
5260,Photograph,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,,9,47,208747
5261,Tan Fácil,CNCO,https://open.spotify.com/track/1TxgZRcy3kZ7JaEp88MDbC,,6,18,288809
5262,Si Me Dices Que Si (feat. Nicky Jam),Cosculluela,https://open.spotify.com/track/3noN1TxpjbjjmKqssghvg8,,8,24,195047
5263,Deja Que Te Bese,Alejandro Sanz,https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga,,1,34,235964
5264,Heathens,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,,4,34,60290
5265,Baila Conmigo,Juan Magán,https://open.spotify.com/track/772io14jrMTxGJbijtDccQ,,9,10,270559
5266,Al Filo de Tu Amor,Carlos Vives,https://open.spotify.com/track/77a9893yxuz36cBUmBzA8E,,3,16,252786
5267,Te Vas,Ozuna,https://open.spotify.com/track/2twUPIYOTqVivev47pf7bU,,8,47,85472
5268,Cheap Thrills,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,,5,11,317695
5269,Hasta el Amanecer,Nicky Jam,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,,6,24,184111
5270,La Rompe Corazones,Daddy Yankee,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,,6,6,279466
5271,Gyal You A Party Animal,Charly Black,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b,,7,35,243983
5272,Say You Won't Let Go,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,,9,10,41006
5273,Faded,Alan Walker,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,,5,5,212462
5274,Enamorándonos,Cabas,https://open.spotify.com/track/0aywfeIr0tmhLZJxzqOhzP,,10,34,150961
5275,Hasta Que Se Seque el Malecón - Remix,Jacob Forever,https://open.spotify.com/track/6sMPwcpYtxm1mlgYbp1B0t,,1,39,211278
5276,Una y otra vez,Manuel Medrano,https://open.spotify.com/track/0bK3jxkbq5cDKWr68KtO8G,,8,46,198484
5277,Cake By The Ocean,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,,7,24,231876
5278,Mi Tesoro (feat. Nicky Jam),Zion & Lennox,https://open.spotify.com/track/5HABnFSYvl6mTmg8nSdzHa,,9,32,180047
5279,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC,,10,20,211394
5280,Hymn For The Weekend - Seeb Remix,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,,9,35,17507
5281,Que Raro,Feid,https://open.spotify.com/track/3kg9JvQe6QJFKUQCN1oIQz,,3,8,156995
5282,"How Far I'll Go - From ""Moana""",Alessia Cara,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,,5,2,30014
5283,Ruleta Rusa,Kevin Roldan,https://open.spotify.com/track/77KHmKnBmVGTjRCeMVXpWH,,9,34,185739
5284,This Is What You Came For,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,,8,11,234580
5285,Alone,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,,10,48,889312
5286,Por Fin Te Encontré,Cali Y El Dandee,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,,5,42,355866
5287,Quisiera,CNCO,https://open.spotify.com/track/4iPV0gcc8keTFl6qxqP73M,,6,24,180743
5288,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0,,10,32,169728
