user_id,Song_Id,songrating
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,6517,4
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,1073,2
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,6948,1
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,7026,2
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,575,5
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,223,3
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,365,4
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,2246,2
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,1308,2
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,7757,2
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,4696,3
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,9289,5
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,8128,1
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,6865,5
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,6039,1
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,5283,3
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,4486,4
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,8866,4
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,1434,1
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,7934,4
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,6465,1
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,3292,2
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,4910,5
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,285,4
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,2739,1
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,9907,2
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,4046,5
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,515,3
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,7581,3
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,6560,5
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,1616,1
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,82,3
390c2e81bc9cf885608a0891c0a7eb13f1fd3336,7232,3
e427f647c231c1bde8881eca5b2f5db9b3bcb2b4,3582,5
e427f647c231c1bde8881eca5b2f5db9b3bcb2b4,3645,2
e427f647c231c1bde8881eca5b2f5db9b3bcb2b4,6375,4
e427f647c231c1bde8881eca5b2f5db9b3bcb2b4,6395,4
e427f647c231c1bde8881eca5b2f5db9b3bcb2b4,521,4
e427f647c231c1bde8881eca5b2f5db9b3bcb2b4,9830,3
e427f647c231c1bde8881eca5b2f5db9b3bcb2b4,2581,4
e427f647c231c1bde8881eca5b2f5db9b3bcb2b4,8040,2
e427f647c231c1bde8881eca5b2f5db9b3bcb2b4,179,4
e427f647c231c1bde8881eca5b2f5db9b3bcb2b4,1175,5
e427f647c231c1bde8881eca5b2f5db9b3bcb2b4,3908,2
e427f647c231c1bde8881eca5b2f5db9b3bcb2b4,1273,2
fca15b7964a099b2860dfdb158a2430fb10c4384,4674,4
fca15b7964a099b2860dfdb158a2430fb10c4384,5714,1
fca15b7964a099b2860dfdb158a2430fb10c4384,5333,3
fca15b7964a099b2860dfdb158a2430fb10c4384,9796,3
fca15b7964a099b2860dfdb158a2430fb10c4384,9987,5
fca15b7964a099b2860dfdb158a2430fb10c4384,4331,3
fca15b7964a099b2860dfdb158a2430fb10c4384,4195,4
fca15b7964a099b2860dfdb158a2430fb10c4384,7268,5
fca15b7964a099b2860dfdb158a2430fb10c4384,2588,5
fca15b7964a099b2860dfdb158a2430fb10c4384,1852,2
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,5581,4
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,7791,4
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,5993,4
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,3099,1
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,2762,1
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,1405,3
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,6181,3
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,4402,4
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,4849,2
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,3989,2
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,3373,2
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,9194,3
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,2410,4
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,4367,5
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,3284,4
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,5358,1
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,7452,2
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,2356,2
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,4919,2
1764b2ebb09e2a40e11ed82f9c37a53a706cc4e1,3488,3
e4b02864403d483586cd9c8ed6b9bfae56fe8bc1,343,5
e4b02864403d483586cd9c8ed6b9bfae56fe8bc1,3941,3
e4b02864403d483586cd9c8ed6b9bfae56fe8bc1,4424,4
e4b02864403d483586cd9c8ed6b9bfae56fe8bc1,5649,2
e4b02864403d483586cd9c8ed6b9bfae56fe8bc1,1035,4
e4b02864403d483586cd9c8ed6b9bfae56fe8bc1,2984,2
e4b02864403d483586cd9c8ed6b9bfae56fe8bc1,9846,2
e4b02864403d483586cd9c8ed6b9bfae56fe8bc1,1816,3
e4b02864403d483586cd9c8ed6b9bfae56fe8bc1,6304,1
e4b02864403d483586cd9c8ed6b9bfae56fe8bc1,1483,1
0560337e6a33be7149c9568b5fde5788294fe101,2562,4
0560337e6a33be7149c9568b5fde5788294fe101,7027,4
0560337e6a33be7149c9568b5fde5788294fe101,4279,2
0560337e6a33be7149c9568b5fde5788294fe101,4940,1
0560337e6a33be7149c9568b5fde5788294fe101,4211,2
0560337e6a33be7149c9568b5fde5788294fe101,9283,3
0560337e6a33be7149c9568b5fde5788294fe101,2395,4
95b2ebf54cd69d732fa433ee8994be5818793efb,4165,3
95b2ebf54cd69d732fa433ee8994be5818793efb,5622,2
95b2ebf54cd69d732fa433ee8994be5818793efb,3704,1
95b2ebf54cd69d732fa433ee8994be5818793efb,267,1
95b2ebf54cd69d732fa433ee8994be5818793efb,9580,2
95b2ebf54cd69d732fa433ee8994be5818793efb,2991,5
95b2ebf54cd69d732fa433ee8994be5818793efb,3373,5
95b2ebf54cd69d732fa433ee8994be5818793efb,1668,2
95b2ebf54cd69d732fa433ee8994be5818793efb,113,5
95b2ebf54cd69d732fa433ee8994be5818793efb,4059,4
95b2ebf54cd69d732fa433ee8994be5818793efb,7764,1
95b2ebf54cd69d732fa433ee8994be5818793efb,631,4
95b2ebf54cd69d732fa433ee8994be5818793efb,3192,3
95b2ebf54cd69d732fa433ee8994be5818793efb,1192,2
95b2ebf54cd69d732fa433ee8994be5818793efb,6152,5
f00f83927e9e39cf1c1e318d5391a697523eef22,2232,3
f00f83927e9e39cf1c1e318d5391a697523eef22,524,1
f00f83927e9e39cf1c1e318d5391a697523eef22,4917,4
f00f83927e9e39cf1c1e318d5391a697523eef22,2821,2
f00f83927e9e39cf1c1e318d5391a697523eef22,9061,3
f00f83927e9e39cf1c1e318d5391a697523eef22,5422,4
f00f83927e9e39cf1c1e318d5391a697523eef22,950,4
f00f83927e9e39cf1c1e318d5391a697523eef22,2443,2
f00f83927e9e39cf1c1e318d5391a697523eef22,5306,2
f00f83927e9e39cf1c1e318d5391a697523eef22,3156,3
f00f83927e9e39cf1c1e318d5391a697523eef22,1551,3
f00f83927e9e39cf1c1e318d5391a697523eef22,9646,5
f00f83927e9e39cf1c1e318d5391a697523eef22,9206,3
f00f83927e9e39cf1c1e318d5391a697523eef22,7686,3
f00f83927e9e39cf1c1e318d5391a697523eef22,6212,5
f00f83927e9e39cf1c1e318d5391a697523eef22,2542,2
f00f83927e9e39cf1c1e318d5391a697523eef22,7416,2
f00f83927e9e39cf1c1e318d5391a697523eef22,569,1
f00f83927e9e39cf1c1e318d5391a697523eef22,3623,4
f00f83927e9e39cf1c1e318d5391a697523eef22,4526,2
f00f83927e9e39cf1c1e318d5391a697523eef22,6662,5
f00f83927e9e39cf1c1e318d5391a697523eef22,5434,2
f00f83927e9e39cf1c1e318d5391a697523eef22,1479,1
6251be155cbf0728f2528bb02951e0bc6c11acb2,6528,3
6251be155cbf0728f2528bb02951e0bc6c11acb2,8895,5
6251be155cbf0728f2528bb02951e0bc6c11acb2,8530,3
6251be155cbf0728f2528bb02951e0bc6c11acb2,6483,1
6251be155cbf0728f2528bb02951e0bc6c11acb2,3768,5
6251be155cbf0728f2528bb02951e0bc6c11acb2,6117,1
6251be155cbf0728f2528bb02951e0bc6c11acb2,5779,4
6251be155cbf0728f2528bb02951e0bc6c11acb2,7435,1
6251be155cbf0728f2528bb02951e0bc6c11acb2,7734,1
9c4e14bbd043846b632d3737f08104dcaeb88142,3426,2
9c4e14bbd043846b632d3737f08104dcaeb88142,8728,3
9c4e14bbd043846b632d3737f08104dcaeb88142,1097,3
9c4e14bbd043846b632d3737f08104dcaeb88142,6120,4
9c4e14bbd043846b632d3737f08104dcaeb88142,8717,4
9c4e14bbd043846b632d3737f08104dcaeb88142,242,2
9c4e14bbd043846b632d3737f08104dcaeb88142,8824,3
9c4e14bbd043846b632d3737f08104dcaeb88142,2466,4
9c4e14bbd043846b632d3737f08104dcaeb88142,6428,1
9c4e14bbd043846b632d3737f08104dcaeb88142,7569,4
9c4e14bbd043846b632d3737f08104dcaeb88142,7278,3
9c4e14bbd043846b632d3737f08104dcaeb88142,8241,4
9c4e14bbd043846b632d3737f08104dcaeb88142,1547,5
9c4e14bbd043846b632d3737f08104dcaeb88142,5143,4
9c4e14bbd043846b632d3737f08104dcaeb88142,8598,2
9c4e14bbd043846b632d3737f08104dcaeb88142,3246,3
9c4e14bbd043846b632d3737f08104dcaeb88142,6519,2
9c4e14bbd043846b632d3737f08104dcaeb88142,753,1
9c4e14bbd043846b632d3737f08104dcaeb88142,5756,1
9c4e14bbd043846b632d3737f08104dcaeb88142,8689,4
9c4e14bbd043846b632d3737f08104dcaeb88142,2776,2
9c4e14bbd043846b632d3737f08104dcaeb88142,5771,4
9c4e14bbd043846b632d3737f08104dcaeb88142,5698,4
9c4e14bbd043846b632d3737f08104dcaeb88142,1127,2
9c4e14bbd043846b632d3737f08104dcaeb88142,7793,3
9c4e14bbd043846b632d3737f08104dcaeb88142,5992,2
9c4e14bbd043846b632d3737f08104dcaeb88142,4666,3
9c4e14bbd043846b632d3737f08104dcaeb88142,8296,4
9c4e14bbd043846b632d3737f08104dcaeb88142,458,3
9c4e14bbd043846b632d3737f08104dcaeb88142,4134,3
9c4e14bbd043846b632d3737f08104dcaeb88142,7478,5
9c4e14bbd043846b632d3737f08104dcaeb88142,2171,1
9c4e14bbd043846b632d3737f08104dcaeb88142,5884,2
9c4e14bbd043846b632d3737f08104dcaeb88142,5704,5
9c4e14bbd043846b632d3737f08104dcaeb88142,3786,2
9c4e14bbd043846b632d3737f08104dcaeb88142,9004,5
9c4e14bbd043846b632d3737f08104dcaeb88142,5392,1
9c4e14bbd043846b632d3737f08104dcaeb88142,135,3
9c4e14bbd043846b632d3737f08104dcaeb88142,959,3
9c4e14bbd043846b632d3737f08104dcaeb88142,6274,2
9c4e14bbd043846b632d3737f08104dcaeb88142,398,1
9c4e14bbd043846b632d3737f08104dcaeb88142,1125,5
9c4e14bbd043846b632d3737f08104dcaeb88142,2194,4
9c4e14bbd043846b632d3737f08104dcaeb88142,2747,1
9c4e14bbd043846b632d3737f08104dcaeb88142,7495,3
9c4e14bbd043846b632d3737f08104dcaeb88142,4437,3
9c4e14bbd043846b632d3737f08104dcaeb88142,6183,4
9c4e14bbd043846b632d3737f08104dcaeb88142,3841,1
9c4e14bbd043846b632d3737f08104dcaeb88142,5357,1
9c4e14bbd043846b632d3737f08104dcaeb88142,7344,3
9c4e14bbd043846b632d3737f08104dcaeb88142,9135,2
9c4e14bbd043846b632d3737f08104dcaeb88142,3820,2
9c4e14bbd043846b632d3737f08104dcaeb88142,6191,4
9c4e14bbd043846b632d3737f08104dcaeb88142,5886,5
9c4e14bbd043846b632d3737f08104dcaeb88142,1656,2
9c4e14bbd043846b632d3737f08104dcaeb88142,4509,3
9c4e14bbd043846b632d3737f08104dcaeb88142,8378,4
9c4e14bbd043846b632d3737f08104dcaeb88142,7634,3
9c4e14bbd043846b632d3737f08104dcaeb88142,9086,4
9c4e14bbd043846b632d3737f08104dcaeb88142,6273,2
9c4e14bbd043846b632d3737f08104dcaeb88142,3585,5
9c4e14bbd043846b632d3737f08104dcaeb88142,3610,4
9c4e14bbd043846b632d3737f08104dcaeb88142,5049,3
9c4e14bbd043846b632d3737f08104dcaeb88142,5866,1
9c4e14bbd043846b632d3737f08104dcaeb88142,6152,1
9c4e14bbd043846b632d3737f08104dcaeb88142,6368,1
9c4e14bbd043846b632d3737f08104dcaeb88142,6956,5
9c4e14bbd043846b632d3737f08104dcaeb88142,2899,3
9c4e14bbd043846b632d3737f08104dcaeb88142,5245,3
9c4e14bbd043846b632d3737f08104dcaeb88142,7512,1
dde4fa01de271d51a4a5617ae79820cee7d26d96,9801,1
dde4fa01de271d51a4a5617ae79820cee7d26d96,4321,5
dde4fa01de271d51a4a5617ae79820cee7d26d96,778,4
dde4fa01de271d51a4a5617ae79820cee7d26d96,2980,3
dde4fa01de271d51a4a5617ae79820cee7d26d96,1524,1
dde4fa01de271d51a4a5617ae79820cee7d26d96,6228,1
dde4fa01de271d51a4a5617ae79820cee7d26d96,9539,4
dde4fa01de271d51a4a5617ae79820cee7d26d96,6761,2
dde4fa01de271d51a4a5617ae79820cee7d26d96,9314,3
dde4fa01de271d51a4a5617ae79820cee7d26d96,2253,1
dde4fa01de271d51a4a5617ae79820cee7d26d96,7508,4
dde4fa01de271d51a4a5617ae79820cee7d26d96,9043,1
dde4fa01de271d51a4a5617ae79820cee7d26d96,1542,5
dde4fa01de271d51a4a5617ae79820cee7d26d96,9547,1
dde4fa01de271d51a4a5617ae79820cee7d26d96,5062,3
dde4fa01de271d51a4a5617ae79820cee7d26d96,1063,3
dde4fa01de271d51a4a5617ae79820cee7d26d96,6990,1
dde4fa01de271d51a4a5617ae79820cee7d26d96,278,2
dde4fa01de271d51a4a5617ae79820cee7d26d96,1486,5
dde4fa01de271d51a4a5617ae79820cee7d26d96,568,2
dde4fa01de271d51a4a5617ae79820cee7d26d96,9984,5
dde4fa01de271d51a4a5617ae79820cee7d26d96,299,3
dde4fa01de271d51a4a5617ae79820cee7d26d96,9611,3
dde4fa01de271d51a4a5617ae79820cee7d26d96,3659,2
dde4fa01de271d51a4a5617ae79820cee7d26d96,781,1
dde4fa01de271d51a4a5617ae79820cee7d26d96,5840,1
dde4fa01de271d51a4a5617ae79820cee7d26d96,6942,3
dde4fa01de271d51a4a5617ae79820cee7d26d96,4182,4
dde4fa01de271d51a4a5617ae79820cee7d26d96,5834,3
dde4fa01de271d51a4a5617ae79820cee7d26d96,2244,2
dde4fa01de271d51a4a5617ae79820cee7d26d96,207,1
dde4fa01de271d51a4a5617ae79820cee7d26d96,2308,3
dde4fa01de271d51a4a5617ae79820cee7d26d96,4815,5
dde4fa01de271d51a4a5617ae79820cee7d26d96,7875,5
dde4fa01de271d51a4a5617ae79820cee7d26d96,9219,2
dde4fa01de271d51a4a5617ae79820cee7d26d96,4221,1
dde4fa01de271d51a4a5617ae79820cee7d26d96,7122,3
dde4fa01de271d51a4a5617ae79820cee7d26d96,4386,1
dde4fa01de271d51a4a5617ae79820cee7d26d96,3025,5
dde4fa01de271d51a4a5617ae79820cee7d26d96,5542,1
dde4fa01de271d51a4a5617ae79820cee7d26d96,993,4
dde4fa01de271d51a4a5617ae79820cee7d26d96,3634,5
dde4fa01de271d51a4a5617ae79820cee7d26d96,5019,2
dde4fa01de271d51a4a5617ae79820cee7d26d96,1327,5
0a004c08b700e4edb74b44c2dbceca4280760a9a,2584,4
0a004c08b700e4edb74b44c2dbceca4280760a9a,2802,5
0a004c08b700e4edb74b44c2dbceca4280760a9a,4899,5
0a004c08b700e4edb74b44c2dbceca4280760a9a,3540,4
0a004c08b700e4edb74b44c2dbceca4280760a9a,9533,1
0a004c08b700e4edb74b44c2dbceca4280760a9a,1228,1
0a004c08b700e4edb74b44c2dbceca4280760a9a,2705,4
0a004c08b700e4edb74b44c2dbceca4280760a9a,5351,2
0a004c08b700e4edb74b44c2dbceca4280760a9a,2598,3
0a004c08b700e4edb74b44c2dbceca4280760a9a,3486,2
0a004c08b700e4edb74b44c2dbceca4280760a9a,4846,3
0a004c08b700e4edb74b44c2dbceca4280760a9a,7785,4
0a004c08b700e4edb74b44c2dbceca4280760a9a,3857,1
0a004c08b700e4edb74b44c2dbceca4280760a9a,1227,2
0a004c08b700e4edb74b44c2dbceca4280760a9a,2273,1
38db697de143ca55dcf259f99275624710e233c1,7023,4
38db697de143ca55dcf259f99275624710e233c1,2180,3
38db697de143ca55dcf259f99275624710e233c1,4492,5
38db697de143ca55dcf259f99275624710e233c1,5771,4
38db697de143ca55dcf259f99275624710e233c1,9698,5
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,6874,3
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,2398,1
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,3253,4
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,7537,1
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,4987,3
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,1039,1
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,7842,1
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,7696,4
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,5220,2
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,7460,4
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,4588,1
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,2773,4
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,5000,1
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,4598,2
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,3594,5
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,7343,3
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,6852,4
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,2639,1
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,7217,3
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,4116,3
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,9005,4
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,2329,2
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,1980,3
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,4234,1
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,4140,2
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,571,4
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,8950,1
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,181,1
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,9155,1
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,8475,2
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,7367,4
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,3797,4
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,7304,1
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,6976,4
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,7533,2
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,1282,3
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,1348,1
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,8898,4
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,9220,4
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,5538,5
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,4128,1
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,3567,4
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,6969,1
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,675,5
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,4681,4
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,4123,2
4bc4ae71635b18628f4b0fde4ecb0a40d6d68bf5,1185,5
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,2764,5
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,8843,1
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,3238,4
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,2056,2
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,6032,1
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,3434,4
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,5176,5
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,5712,2
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,7825,3
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,6061,3
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,9736,3
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,1437,4
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,7396,2
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,3605,2
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,1319,2
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,4063,4
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,9820,5
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,1221,3
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,777,5
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,4985,4
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,6056,5
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,4750,4
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,5971,5
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,9572,5
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,4491,4
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,2656,3
42c9fba813dd9ca8ca3673277a0f923b6845a7a6,7072,1
4c96b97b22e0b53c270adc6165eaf64a2a48588b,2326,3
4c96b97b22e0b53c270adc6165eaf64a2a48588b,8458,2
4c96b97b22e0b53c270adc6165eaf64a2a48588b,3362,1
4c96b97b22e0b53c270adc6165eaf64a2a48588b,1327,5
4c96b97b22e0b53c270adc6165eaf64a2a48588b,1882,5
4c96b97b22e0b53c270adc6165eaf64a2a48588b,3715,4
4c96b97b22e0b53c270adc6165eaf64a2a48588b,1292,1
4c96b97b22e0b53c270adc6165eaf64a2a48588b,1014,4
4c96b97b22e0b53c270adc6165eaf64a2a48588b,6592,5
4c96b97b22e0b53c270adc6165eaf64a2a48588b,4127,2
4c96b97b22e0b53c270adc6165eaf64a2a48588b,9025,3
4c96b97b22e0b53c270adc6165eaf64a2a48588b,9114,4
4c96b97b22e0b53c270adc6165eaf64a2a48588b,934,3
4c96b97b22e0b53c270adc6165eaf64a2a48588b,2402,2
4c96b97b22e0b53c270adc6165eaf64a2a48588b,7872,3
4c96b97b22e0b53c270adc6165eaf64a2a48588b,8433,4
4c96b97b22e0b53c270adc6165eaf64a2a48588b,143,2
4c96b97b22e0b53c270adc6165eaf64a2a48588b,9729,4
4c96b97b22e0b53c270adc6165eaf64a2a48588b,4230,2
4c96b97b22e0b53c270adc6165eaf64a2a48588b,1040,3
4c96b97b22e0b53c270adc6165eaf64a2a48588b,2215,5
5a60fbe99993a5d49fe89dfcd36a39b7180316cc,9623,2
5a60fbe99993a5d49fe89dfcd36a39b7180316cc,6680,1
5a60fbe99993a5d49fe89dfcd36a39b7180316cc,6691,2
5a60fbe99993a5d49fe89dfcd36a39b7180316cc,9007,1
2d4df82baf7a0c2f39706a40c25f96fa0c61ef19,7480,3
2d4df82baf7a0c2f39706a40c25f96fa0c61ef19,9552,3
2d4df82baf7a0c2f39706a40c25f96fa0c61ef19,6354,4
2d4df82baf7a0c2f39706a40c25f96fa0c61ef19,3825,1
2d4df82baf7a0c2f39706a40c25f96fa0c61ef19,6274,1
2d4df82baf7a0c2f39706a40c25f96fa0c61ef19,7517,3
2d4df82baf7a0c2f39706a40c25f96fa0c61ef19,4121,4
2d4df82baf7a0c2f39706a40c25f96fa0c61ef19,7785,5
2d4df82baf7a0c2f39706a40c25f96fa0c61ef19,286,2
6ebd0e701753b9573d479bd53811a8788dba09d9,5096,1
6ebd0e701753b9573d479bd53811a8788dba09d9,6815,2
6ebd0e701753b9573d479bd53811a8788dba09d9,3456,1
6ebd0e701753b9573d479bd53811a8788dba09d9,2910,2
6ebd0e701753b9573d479bd53811a8788dba09d9,230,4
6ebd0e701753b9573d479bd53811a8788dba09d9,2242,3
6ebd0e701753b9573d479bd53811a8788dba09d9,3783,3
6ebd0e701753b9573d479bd53811a8788dba09d9,3344,5
6ebd0e701753b9573d479bd53811a8788dba09d9,6390,5
6ebd0e701753b9573d479bd53811a8788dba09d9,3505,5
6ebd0e701753b9573d479bd53811a8788dba09d9,9732,2
6ebd0e701753b9573d479bd53811a8788dba09d9,2100,3
6ebd0e701753b9573d479bd53811a8788dba09d9,3020,1
6ebd0e701753b9573d479bd53811a8788dba09d9,6029,1
6ebd0e701753b9573d479bd53811a8788dba09d9,3987,4
6ebd0e701753b9573d479bd53811a8788dba09d9,1532,2
6ebd0e701753b9573d479bd53811a8788dba09d9,9417,5
6ebd0e701753b9573d479bd53811a8788dba09d9,9746,4
6ebd0e701753b9573d479bd53811a8788dba09d9,9590,2
6ebd0e701753b9573d479bd53811a8788dba09d9,124,4
6ebd0e701753b9573d479bd53811a8788dba09d9,3841,3
97cd6b9403a63af8b37839f959e1758a3923539f,2221,3
97cd6b9403a63af8b37839f959e1758a3923539f,5330,3
97cd6b9403a63af8b37839f959e1758a3923539f,8193,2
97cd6b9403a63af8b37839f959e1758a3923539f,3482,3
97cd6b9403a63af8b37839f959e1758a3923539f,5168,1
97cd6b9403a63af8b37839f959e1758a3923539f,2870,1
97cd6b9403a63af8b37839f959e1758a3923539f,2086,5
97cd6b9403a63af8b37839f959e1758a3923539f,3000,4
97cd6b9403a63af8b37839f959e1758a3923539f,2022,1
97cd6b9403a63af8b37839f959e1758a3923539f,1959,1
97cd6b9403a63af8b37839f959e1758a3923539f,8628,5
97cd6b9403a63af8b37839f959e1758a3923539f,2386,1
97cd6b9403a63af8b37839f959e1758a3923539f,8800,5
97cd6b9403a63af8b37839f959e1758a3923539f,6234,3
97cd6b9403a63af8b37839f959e1758a3923539f,7632,2
97cd6b9403a63af8b37839f959e1758a3923539f,1524,4
97cd6b9403a63af8b37839f959e1758a3923539f,544,1
97cd6b9403a63af8b37839f959e1758a3923539f,8639,2
97cd6b9403a63af8b37839f959e1758a3923539f,929,3
97cd6b9403a63af8b37839f959e1758a3923539f,2478,3
97cd6b9403a63af8b37839f959e1758a3923539f,3321,1
97cd6b9403a63af8b37839f959e1758a3923539f,7434,2
97cd6b9403a63af8b37839f959e1758a3923539f,1322,3
97cd6b9403a63af8b37839f959e1758a3923539f,7744,3
97cd6b9403a63af8b37839f959e1758a3923539f,1894,4
97cd6b9403a63af8b37839f959e1758a3923539f,4133,2
